,pl_name,pl_rade,pl_eqt,pl_orbsmax,st_teff,st_lum,T_ast,Seff_rg,Seff_mxg,d_rg,d_mxg
2142,Kepler-221 e,2.784,580.8,0.1243,5281.6,,-498.39999999999964,0.9808860850120387,0.3217614208122826,,
2143,Kepler-222 b,3.186,994.2,0.0476,5413.2,,-366.8000000000002,0.9951223887638352,0.3292105065685589,,
2144,Kepler-222 c,4.708,726.0,0.08924,5413.2,,-366.8000000000002,0.9951223887638352,0.3292105065685589,,
2145,Kepler-222 d,3.636,516.4,0.17656,5413.2,,-366.8000000000002,0.9951223887638352,0.3292105065685589,,
2146,Kepler-223 b,1.892,977.8,0.07274,5824.2,,44.19999999999982,1.044033432658386,0.3533363500110226,,
2147,Kepler-223 c,2.606,888.8,0.08806,5824.2,,44.19999999999982,1.044033432658386,0.3533363500110226,,
2148,Kepler-223 d,3.554,775.6,0.11556,5824.2,,44.19999999999982,1.044033432658386,0.3533363500110226,,
2149,Kepler-223 e,20.09,704.6,0.13996,5824.2,,44.19999999999982,1.044033432658386,0.3533363500110226,,
2150,Kepler-224 b,1.482,972.8,0.03836,5162.2,,-617.8000000000002,0.9686690133549627,0.31516350370017177,,
2151,Kepler-224 c,3.196,785.8,0.05874,5162.2,,-617.8000000000002,0.9686690133549627,0.31516350370017177,,
2152,Kepler-224 d,2.508,632.4,0.0907,5162.2,,-617.8000000000002,0.9686690133549627,0.31516350370017177,,
2153,Kepler-224 e,2.138,536.2,0.1262,5162.2,,-617.8000000000002,0.9686690133549627,0.31516350370017177,,
2154,Kepler-225 b,1.36,503.67,0.055695,3859.67,,-1920.33,0.8834388764291838,0.25667602871767453,,
2155,Kepler-225 c,1.965,358.33,0.1102566667,3859.67,,-1920.33,0.8834388764291838,0.25667602871767453,,
2156,Kepler-226 b,1.626,1016.8,0.04674,5484.2,,-295.8000000000002,1.0031178559961966,0.33329683013397,,
2157,Kepler-226 c,2.604,917.4,0.05736,5484.2,,-295.8000000000002,1.0031178559961966,0.33329683013397,,
2158,Kepler-226 d,1.258,798.0,0.0758,5484.2,,-295.8000000000002,1.0031178559961966,0.33329683013397,,
2159,Kepler-227 b,2.812,860.6,0.08764,5753.6,,-26.399999999999636,1.035221939601763,0.3491283602647952,,
2160,Kepler-227 c,3.046,480.4,0.28108,5753.6,,-26.399999999999636,1.035221939601763,0.3491283602647952,,
2161,Kepler-228 b,1.566,1355.2,0.03732,6039.6,,259.60000000000036,1.071678991651738,0.3662240961170746,,
2162,Kepler-228 c,2.926,1155.6,0.05132,6039.6,,259.60000000000036,1.071678991651738,0.3662240961170746,,
2163,Kepler-228 d,4.012,831.4,0.09916,6039.6,,259.60000000000036,1.071678991651738,0.3662240961170746,,
2164,Kepler-229 b,2.396,784.8,0.062,5101.6,,-678.3999999999996,0.9627360546716602,0.3118796677147238,,
2165,Kepler-229 c,5.274,573.6,0.11606,5101.6,,-678.3999999999996,0.9627360546716602,0.3118796677147238,,
2166,Kepler-229 d,3.604,419.0,0.21758,5101.6,,-678.3999999999996,0.9627360546716602,0.3118796677147238,,
2167,Kepler-23 b,1.892,1203.0,0.07458,5877.4,,97.39999999999964,1.0507635525829626,0.35651592260761855,,
2168,Kepler-23 c,3.24,1048.6,0.09812,5877.4,,97.39999999999964,1.0507635525829626,0.35651592260761855,,
2169,Kepler-23 d,2.364,932.4,0.1241,5877.4,,97.39999999999964,1.0507635525829626,0.35651592260761855,,
2170,Kepler-230 b,2276.142,507.4,0.18998,5591.6,,-188.39999999999964,1.0156003896015697,0.33955425168804687,,
2171,Kepler-230 c,2.222,359.2,0.3787,5591.6,,-188.39999999999964,1.0156003896015697,0.33955425168804687,,
2172,Kepler-231 b,1.742,453.8,0.07414,3923.0,,-1857.0,0.8856466654073006,0.2588986115755661,,
2173,Kepler-231 c,1.79,362.17,0.11395,3897.0,,-1883.0,0.8847204417267566,0.2579787651419533,,
2174,Kepler-232 b,3.052,1074.6,0.05314,5802.2,,22.199999999999818,1.0412723494233223,0.3520234219750647,,
2175,Kepler-232 c,3.714,784.0,0.09982,5802.2,,22.199999999999818,1.0412723494233223,0.3520234219750647,,
2176,Kepler-233 b,2.636,748.2,0.07764,5349.4,,-430.60000000000036,0.9881231070415992,0.3255776208267618,,
2177,Kepler-233 c,2.584,388.2,0.28792,5349.4,,-430.60000000000036,0.9881231070415992,0.3255776208267618,,
2178,Kepler-234 b,3.436,1401.4,0.03976,6174.4,,394.39999999999964,1.089388638036912,0.37426047477101126,,
2179,Kepler-234 c,3.45,1012.0,0.0763,6174.4,,394.39999999999964,1.089388638036912,0.37426047477101126,,
2180,Kepler-235 b,2.13842857,664.71,0.0352128571,3962.43,-1.253,-1817.5700000000002,0.8871054517598835,0.26031341593020746,0.2509067678145071,0.46318205412057384
2181,Kepler-235 c,1.2235,505.5,0.061985,3975.0,-1.253,-1805.0,0.887584485336128,0.2607695090630755,0.25083905088738295,0.4627768176952526
2182,Kepler-235 d,1.98485714,366.14,0.1161014286,3962.43,-1.253,-1817.5700000000002,0.8871054517598835,0.26031341593020746,0.2509067678145071,0.46318205412057384
2183,Kepler-235 e,1.921,277.57,0.2023957143,3962.43,-1.253,-1817.5700000000002,0.8871054517598835,0.26031341593020746,0.2509067678145071,0.46318205412057384
2184,Kepler-236 b,1.674,471.8,0.06542,3810.4,,-1969.6,0.881831784572193,0.2549885506075468,,
2185,Kepler-236 c,1.82166667,330.67,0.132475,3800.33,,-1979.67,0.8815147950426453,0.2546480710901475,,
2186,Kepler-237 b,1.508,817.8,0.04948,4855.4,,-924.6000000000004,0.940578165481207,0.29903881999951754,,
2187,Kepler-237 c,2.242,683.0,0.07096,4855.4,,-924.6000000000004,0.940578165481207,0.29903881999951754,,
2188,Kepler-238 b,1.174,1436.2,0.03254,5818.4,,38.399999999999636,1.0433042141741682,0.3529900874206466,,
2189,Kepler-238 c,1.932,1003.4,0.06672,5818.4,,38.399999999999636,1.0433042141741682,0.3529900874206466,,
2190,Kepler-238 d,2.362,777.4,0.11108,5818.4,,38.399999999999636,1.0433042141741682,0.3529900874206466,,
2191,Kepler-238 e,6.124,639.8,0.1638,5818.4,,38.399999999999636,1.0433042141741682,0.3529900874206466,,
2192,Kepler-238 f,2.224,497.4,0.27138,5818.4,,38.399999999999636,1.0433042141741682,0.3529900874206466,,
2193,Kepler-239 b,2.336,608.8,0.09382,4968.0,,-812.0,0.9503177654825666,0.3048077613568105,,
2194,Kepler-239 c,2.244,361.6,0.26644,4968.0,,-812.0,0.9503177654825666,0.3048077613568105,,
2195,Kepler-24 b,3.112,1005.2,0.07818,6010.6,,230.60000000000036,1.0679019795259632,0.3644892017201433,,
2196,Kepler-24 c,4.254,875.4,0.10304,6010.6,,230.60000000000036,1.0679019795259632,0.3644892017201433,,
2197,Kepler-24 d,1.72,1248.8,0.05066,6010.6,,230.60000000000036,1.0679019795259632,0.3644892017201433,,
2198,Kepler-24 e,10.65,758.0,0.13742,6010.6,,230.60000000000036,1.0679019795259632,0.3644892017201433,,
2199,Kepler-240 b,1.476,867.8,0.04686,4930.6,,-849.3999999999996,0.9470081157428262,0.3028715674455294,,
2200,Kepler-240 c,2.228,698.8,0.07236,4930.6,,-849.3999999999996,0.9470081157428262,0.3028715674455294,,
2201,Kepler-241 b,2.306,559.2,0.09332,4703.4,,-1076.6000000000004,0.9285092327156131,0.29154799334187503,,
2202,Kepler-241 c,2.676,395.0,0.18708,4703.4,,-1076.6000000000004,0.9285092327156131,0.29154799334187503,,
2203,Kepler-242 b,2.866,732.0,0.073,5002.2,,-777.8000000000002,0.9534086040580594,0.30659529110911,,
2204,Kepler-242 c,2.614,604.8,0.10672,5002.2,,-777.8000000000002,0.9534086040580594,0.30659529110911,,
2205,Kepler-243 b,2.394,833.4,0.06036,5207.2,,-572.8000000000002,0.9731925160631338,0.31763087778868104,,
2206,Kepler-243 c,1.994,548.6,0.13914,5207.2,,-572.8000000000002,0.9731925160631338,0.31763087778868104,,
2207,Kepler-244 b,2.884,995.8,0.05004,5555.0,,-225.0,1.011296206348789,0.337412436347168,,
2208,Kepler-244 c,2.254,757.8,0.08644,5555.0,,-225.0,1.011296206348789,0.337412436347168,,
2209,Kepler-244 d,2.686,596.4,0.13956,5555.0,,-225.0,1.011296206348789,0.337412436347168,,
2210,Kepler-245 b,2.84,800.2,0.06968,5217.8,,-562.1999999999998,0.9742724359489426,0.3182155441197546,,
2211,Kepler-245 c,2.502,603.6,0.12242,5217.8,,-562.1999999999998,0.9742724359489426,0.3182155441197546,,
2212,Kepler-245 d,3.326,473.0,0.19934,5217.8,,-562.1999999999998,0.9742724359489426,0.3182155441197546,,
2213,Kepler-245 e,1.834,1061.2,0.03962,5217.8,,-562.1999999999998,0.9742724359489426,0.3182155441197546,,
2214,Kepler-246 b,2.332,900.8,0.05102,5142.8,,-637.1999999999998,0.9667496956864801,0.3141072970237208,,
2215,Kepler-246 c,1.538,670.0,0.09234,5142.8,,-637.1999999999998,0.9667496956864801,0.3141072970237208,,
2216,Kepler-247 b,1.628,961.0,0.04156,5077.8,,-702.1999999999998,0.9604565752334886,0.31060261934893185,,
2217,Kepler-247 c,4.196,679.8,0.08314,5077.8,,-702.1999999999998,0.9604565752334886,0.31060261934893185,,
2218,Kepler-247 d,4.364,525.2,0.13932,5077.8,,-702.1999999999998,0.9604565752334886,0.31060261934893185,,
2219,Kepler-248 b,3.132,817.6,0.06532,5154.2,,-625.8000000000002,0.9678752766312608,0.31472739828756263,,
2220,Kepler-248 c,4.266,596.8,0.12272,5154.2,,-625.8000000000002,0.9678752766312608,0.31472739828756263,,
2221,Kepler-249 b,1.05666667,571.33,0.033405,3606.0,,-2174.0,0.8760952924706089,0.24835914109750878,,
2222,Kepler-249 c,1.30333333,443.0,0.0555733333,3606.0,,-2174.0,0.8760952924706089,0.24835914109750878,,
2223,Kepler-249 d,1.26833333,342.67,0.0927466667,3606.0,,-2174.0,0.8760952924706089,0.24835914109750878,,
2224,Kepler-25 b,2.80380472,1222.08,0.06988,6232.0,,452.0,1.0970083078987591,0.37767134130583063,,
2225,Kepler-25 c,4.95841,915.83,0.11242,6232.0,,452.0,1.0970083078987591,0.37767134130583063,,
2226,Kepler-250 b,1.11,926.8,0.04732,5122.8,,-657.1999999999998,0.9647906715031753,0.3130232722744687,,
2227,Kepler-250 c,2.4,772.4,0.06804,5122.8,,-657.1999999999998,0.9647906715031753,0.3130232722744687,,
2228,Kepler-250 d,2.324,572.0,0.12426,5122.8,,-657.1999999999998,0.9647906715031753,0.3130232722744687,,
2229,Kepler-251 b,1.684,1119.2,0.05426,5809.2,,29.199999999999818,1.042149419425821,0.35244102689248874,,
2230,Kepler-251 c,3.418,741.2,0.12368,5809.2,,29.199999999999818,1.042149419425821,0.35244102689248874,,
2231,Kepler-251 d,3.938,606.6,0.18474,5809.2,,29.199999999999818,1.042149419425821,0.35244102689248874,,
2232,Kepler-251 e,3.682,407.4,0.40982,5809.2,,29.199999999999818,1.042149419425821,0.35244102689248874,,
2233,Kepler-252 b,1.208,591.8,0.05886,4244.4,,-1535.6000000000004,0.8995896775775911,0.2711485130228016,,
2234,Kepler-252 c,2.36333333,503.17,0.0813083333,4238.33,,-1541.67,0.8992807921465978,0.2709017393940031,,
2235,Kepler-253 b,1.694,947.4,0.04514,5198.4,,-581.6000000000004,0.9723001234067357,0.31714648636288045,,
2236,Kepler-253 c,2.626,678.6,0.0879,5198.4,,-581.6000000000004,0.9723001234067357,0.31714648636288045,,
2237,Kepler-253 d,3.072,561.6,0.12834,5198.4,,-581.6000000000004,0.9723001234067357,0.31714648636288045,,
2238,Kepler-254 b,3.826,991.2,0.06298,5868.0,,88.0,1.0495691276173615,0.3559537223930808,,
2239,Kepler-254 c,2.388,770.2,0.10426,5868.0,,88.0,1.0495691276173615,0.3559537223930808,,
2240,Kepler-254 d,2.748,671.6,0.1371,5868.0,,88.0,1.0495691276173615,0.3559537223930808,,
2241,Kepler-255 b,1.608,923.6,0.06162,5502.8,,-277.1999999999998,1.005247027493364,0.33437431243219806,,
2242,Kepler-255 c,3.01,768.0,0.08916,5502.8,,-277.1999999999998,1.005247027493364,0.33437431243219806,,
2243,Kepler-255 d,1.368,1631.0,0.01976,5502.8,,-277.1999999999998,1.005247027493364,0.33437431243219806,,
2244,Kepler-256 b,1.358,1560.6,0.02732,5846.2,,66.19999999999982,1.0468076596797704,0.3546505033346409,,
2245,Kepler-256 c,1.804,1221.4,0.04466,5846.2,,66.19999999999982,1.0468076596797704,0.3546505033346409,,
2246,Kepler-256 d,1.71,1018.8,0.06414,5846.2,,66.19999999999982,1.0468076596797704,0.3546505033346409,,
2247,Kepler-256 e,1.864,833.0,0.09604,5846.2,,66.19999999999982,1.0468076596797704,0.3546505033346409,,
2248,Kepler-257 b,2.55,1205.4,0.03304,5162.0,,-618.0,0.96864913128216,0.31515259160091846,,
2249,Kepler-257 c,4.454,859.8,0.06488,5162.0,,-618.0,0.96864913128216,0.31515259160091846,,
2250,Kepler-257 d,5.31,553.8,0.15656,5162.0,,-618.0,0.96864913128216,0.31515259160091846,,
2251,Kepler-258 b,3.928,625.4,0.10156,4927.4,,-852.6000000000004,0.9467283704270919,0.302706818325038,,
2252,Kepler-258 c,3.322,458.4,0.18948,4927.4,,-852.6000000000004,0.9467283704270919,0.302706818325038,,
2253,Kepler-259 b,2.808,880.8,0.0786,5927.0,,147.0,1.0571010018689713,0.35948427770026015,,
2254,Kepler-259 c,2.848,531.0,0.216,5927.0,,147.0,1.0571010018689713,0.35948427770026015,,
2255,Kepler-26 b,2.90166667,440.0,0.0860683333,3985.5,,-1794.5,0.8879898919869594,0.2611523820313945,,
2256,Kepler-26 c,2.81166667,393.0,0.1078083333,3985.5,,-1794.5,0.8879898919869594,0.2611523820313945,,
2257,Kepler-26 d,1.16833333,666.17,0.03754,3985.5,,-1794.5,0.8879898919869594,0.2611523820313945,,
2258,Kepler-26 e,2.288,283.4,0.21006,4005.2,,-1774.8000000000002,0.8887635552812004,0.26187538081651535,,
2259,Kepler-260 b,2.046,793.4,0.07686,5414.0,,-366.0,0.995211286437993,0.32925630280798757,,
2260,Kepler-260 c,1.654,377.0,0.3396,5414.0,,-366.0,0.995211286437993,0.32925630280798757,,
2261,Kepler-261 b,2.216,679.2,0.08838,5184.4,,-595.6000000000004,0.9708881953333407,0.3163777375501972,,
2262,Kepler-261 c,2.258,510.0,0.15698,5184.4,,-595.6000000000004,0.9708881953333407,0.3163777375501972,,
2263,Kepler-262 b,1.444,733.6,0.1076,5828.6,,48.600000000000364,1.044587242816543,0.35359908899019427,,
2264,Kepler-262 c,1.732,617.8,0.1516,5828.6,,48.600000000000364,1.044587242816543,0.35359908899019427,,
2265,Kepler-263 b,2.726,584.4,0.1184,5205.4,,-574.6000000000004,0.9730096747426433,0.31753172423012355,,
2266,Kepler-263 c,2.454,411.4,0.23854,5205.4,,-574.6000000000004,0.9730096747426433,0.31753172423012355,,
2267,Kepler-264 b,4.618,829.4,0.25694,6227.0,,447.0,1.0963461463388646,0.3773759946542439,,
2268,Kepler-264 c,3.928,549.6,0.5845,6227.0,,447.0,1.0963461463388646,0.3773759946542439,,
2269,Kepler-265 b,1.654,1034.0,0.0713,6210.2,,430.1999999999998,1.0941221630097409,0.376382554523603,,
2270,Kepler-265 c,2.454,763.2,0.13096,6210.2,,430.1999999999998,1.0941221630097409,0.376382554523603,,
2271,Kepler-265 d,2.312,559.6,0.24322,6210.2,,430.1999999999998,1.0941221630097409,0.376382554523603,,
2272,Kepler-265 e,2.39,481.2,0.32896,6210.2,,430.1999999999998,1.0941221630097409,0.376382554523603,,
2273,Kepler-266 b,2.592,997.2,0.06968,5765.4,,-14.600000000000364,1.0366845623739571,0.34983052665727715,,
2274,Kepler-266 c,4.068,393.0,0.44804,5765.4,,-14.600000000000364,1.0366845623739571,0.34983052665727715,,
2275,Kepler-267 b,1.96666667,629.67,0.0347333333,3849.67,,-1930.33,0.883105038400878,0.2563306116162618,,
2276,Kepler-267 c,2.086,497.6,0.05606,3858.2,,-1921.8000000000002,0.8833895541840805,0.2566251585257358,,
2277,Kepler-267 d,2.042,309.4,0.14464,3858.2,,-1921.8000000000002,0.8833895541840805,0.2566251585257358,,
2278,Kepler-268 b,2.486,703.0,0.17638,6246.4,,466.39999999999964,1.0989158950602549,0.37852107955864794,,
2279,Kepler-268 c,2.678,476.4,0.38416,6246.4,,466.39999999999964,1.0989158950602549,0.37852107955864794,,
2280,Kepler-269 b,2.456,995.8,0.06008,5785.2,,5.199999999999818,1.0391481060337278,0.3510098503527088,,
2281,Kepler-269 c,1.59,864.8,0.07968,5785.2,,5.199999999999818,1.0391481060337278,0.3510098503527088,,
2282,Kepler-27 b,5.108,631.2,0.11984,5325.0,,-455.0,0.9854943405160581,0.32419876741366305,,
2283,Kepler-27 c,7.112,497.4,0.1928,5325.0,,-455.0,0.9854943405160581,0.32419876741366305,,
2284,Kepler-27 d,2.696,838.8,0.06782,5325.0,,-455.0,0.9854943405160581,0.32419876741366305,,
2285,Kepler-270 b,1.886,995.4,0.1046,6357.2,,577.1999999999998,1.11360168612034,0.3850093824240931,,
2286,Kepler-270 c,1.56,764.6,0.17706,6357.2,,577.1999999999998,1.11360168612034,0.3850093824240931,,
2287,Kepler-271 b,1.328,784.6,0.08832,5567.0,,-213.0,1.0127018241893342,0.3381136620319185,,
2288,Kepler-271 c,1.03,879.8,0.07026,5567.0,,-213.0,1.0127018241893342,0.3381136620319185,,
2289,Kepler-271 d,0.7,985.4,0.056,5567.0,,-213.0,1.0127018241893342,0.3381136620319185,,
2290,Kepler-272 b,1.362,1133.0,0.03744,5304.6,,-475.39999999999964,0.983317392591865,0.32305063492448083,,
2291,Kepler-272 c,1.73,893.0,0.06028,5304.6,,-475.39999999999964,0.983317392591865,0.32305063492448083,,
2292,Kepler-272 d,1.938,732.8,0.08942,5304.6,,-475.39999999999964,0.983317392591865,0.32305063492448083,,
2293,Kepler-273 b,1.672,1182.2,0.0376,5584.4,,-195.60000000000036,1.01474967956158,0.3391321970426263,,
2294,Kepler-273 c,1.716,846.0,0.07342,5584.4,,-195.60000000000036,1.01474967956158,0.3391321970426263,,
2295,Kepler-274 b,2.0025,871.75,0.100425,5907.5,,127.5,1.054602649755966,0.3583169870598071,,
2296,Kepler-274 c,2.265,615.0,0.201975,5907.5,,127.5,1.054602649755966,0.3583169870598071,,
2297,Kepler-275 b,2.168,1010.8,0.09994,6451.4,,671.3999999999996,1.1260499275296005,0.39043855958785206,,
2298,Kepler-275 c,3.244,871.2,0.13472,6451.4,,671.3999999999996,1.1260499275296005,0.39043855958785206,,
2299,Kepler-275 d,3.012,668.0,0.22884,6451.4,,671.3999999999996,1.1260499275296005,0.39043855958785206,,
2300,Kepler-276 b,2.61,777.0,0.11724,6028.4,,248.39999999999964,1.070218621668981,0.36555421513149866,,
2301,Kepler-276 c,3.21,592.4,0.2018,6028.4,,248.39999999999964,1.070218621668981,0.36555421513149866,,
2302,Kepler-276 d,2.936,514.2,0.26748,6028.4,,248.39999999999964,1.070218621668981,0.36555421513149866,,
2303,Kepler-277 b,2.988,927.2,0.13728,5947.4,,167.39999999999964,1.0597236239579026,0.36070566683311756,,
2304,Kepler-277 c,2.972,748.2,0.21108,5947.4,,167.39999999999964,1.0597236239579026,0.36070566683311756,,
2305,Kepler-278 b,4.02083333,767.0,0.2050666667,5012.67,0.64933,-767.3299999999999,0.9543670508450575,0.30714572145852276,2.1617590284968546,3.81059475205376
2306,Kepler-278 c,3.203,644.17,0.2911833333,5012.67,0.64933,-767.3299999999999,0.9543670508450575,0.30714572145852276,2.1617590284968546,3.81059475205376
2307,Kepler-279 b,2.766,984.6,0.1094,6697.6,,917.6000000000004,1.1579594841618572,0.4040850539408178,,
2308,Kepler-279 c,4.096,690.6,0.22258,6697.6,,917.6000000000004,1.1579594841618572,0.4040850539408178,,
2309,Kepler-279 d,3.175,582.25,0.294325,6780.5,,1000.5,1.168348333348645,0.4084495598838146,,
2310,Kepler-279 e,4.13,552.0,0.439,6366.0,,586.0,1.1147670803541458,0.38552033201282054,,
2311,Kepler-28 b,1.92,602.83,0.0540916667,4170.5,,-1609.5,0.8959531612234667,0.2681850060357549,,
2312,Kepler-28 c,1.87,524.5,0.0714933333,4170.5,,-1609.5,0.8959531612234667,0.2681850060357549,,
2313,Kepler-280 b,1.484,1335.6,0.03182,5699.0,,-81.0,1.0285104912392011,0.345886718516048,,
2314,Kepler-280 c,2.178,1020.0,0.05458,5699.0,,-81.0,1.0285104912392011,0.345886718516048,,
2315,Kepler-281 b,2.282,690.4,0.11628,5708.6,,-71.39999999999964,1.029683640796658,0.34645572856108114,,
2316,Kepler-281 c,5.274,510.2,0.21316,5708.6,,-71.39999999999964,1.029683640796658,0.34645572856108114,,
2317,Kepler-281 d,7.172,319.4,0.54408,5708.6,,-71.39999999999964,1.029683640796658,0.34645572856108114,,
2318,Kepler-282 b,1.086,866.2,0.08464,6010.0,,230.0,1.0678239855427492,0.36445329538700755,,
2319,Kepler-282 c,1.218,759.8,0.11004,6010.0,,230.0,1.0678239855427492,0.36445329538700755,,
2320,Kepler-282 d,2.304,622.6,0.16388,6010.0,,230.0,1.0678239855427492,0.36445329538700755,,
2321,Kepler-282 e,2.664,513.4,0.2414,6010.0,,230.0,1.0678239855427492,0.36445329538700755,,
2322,Kepler-283 b,3.01833333,599.83,0.08622,4870.67,,-909.3299999999999,0.9418593971832946,0.29981046374520853,,
2323,Kepler-283 c,23.994,290.0,0.35462,4807.0,,-973.0,0.9365998724552353,0.2966157492678789,,
2324,Kepler-284 b,2.496,696.2,0.1031,5547.2,,-232.80000000000018,1.0103855211973973,0.3369571850065087,,
2325,Kepler-284 c,2.684,485.6,0.21228,5547.2,,-232.80000000000018,1.0103855211973973,0.3369571850065087,,
2326,Kepler-285 b,1.37,1119.6,0.03572,5339.0,,-441.0,0.9869993462137474,0.32498917769347857,,
2327,Kepler-285 c,1.134,843.4,0.06298,5339.0,,-441.0,0.9869993462137474,0.32498917769347857,,
2328,Kepler-286 b,1.328,1456.8,0.0285,5891.0,,111.0,1.052495487443821,0.3573295530436342,,
2329,Kepler-286 c,1.438,1170.4,0.0442,5891.0,,111.0,1.052495487443821,0.3573295530436342,,
2330,Kepler-286 d,1.442,978.0,0.06328,5891.0,,111.0,1.052495487443821,0.3573295530436342,,
2331,Kepler-286 e,1.792,574.4,0.18328,5891.0,,111.0,1.052495487443821,0.3573295530436342,,
2332,Kepler-287 b,2.536,676.8,0.14282,5738.6,,-41.399999999999636,1.033368796967809,0.34823654607298077,,
2333,Kepler-287 c,3.39,519.8,0.24206,5738.6,,-41.399999999999636,1.033368796967809,0.34823654607298077,,
2334,Kepler-288 b,1.756,1087.2,0.06492,5815.2,,35.19999999999982,1.042902281191485,0.3527990837713786,,
2335,Kepler-288 c,3.234,740.4,0.14006,5815.2,,35.19999999999982,1.042902281191485,0.3527990837713786,,
2336,Kepler-288 d,3.482,517.2,0.2868,5815.2,,35.19999999999982,1.042902281191485,0.3527990837713786,,
2337,Kepler-289 b,3.34,722.4,0.21622,6206.0,,426.0,1.0935664035422277,0.37613394449439363,,
2338,Kepler-289 c,16.17326388,418.03,0.51182,6166.48,,386.47999999999956,1.0883427096357818,0.37379015119208225,,
2339,Kepler-289 e,2.94,286.0,0.9342,5933.0,,153.0,1.0578714291883722,0.35984349337287325,,
2340,Kepler-29 b,1671.576,786.0,0.09238,5768.8,,-11.199999999999818,1.0371067716276487,0.3500329401873701,,
2341,Kepler-29 c,737.096,723.2,0.10922,5768.8,,-11.199999999999818,1.0371067716276487,0.3500329401873701,,
2342,Kepler-290 b,2.216,591.4,0.10976,5143.2,,-636.8000000000002,0.9667890801836168,0.3141290279833295,,
2343,Kepler-290 c,3.136,434.6,0.2035,5143.2,,-636.8000000000002,0.9667890801836168,0.3141290279833295,,
2344,Kepler-290 d,0.862,1584.2,0.01532,5143.2,,-636.8000000000002,0.9667890801836168,0.3141290279833295,,
2345,Kepler-291 b,2.152,1202.4,0.04672,5981.2,,201.19999999999982,1.064087935214035,0.3627293931850311,,
2346,Kepler-291 c,1.916,1026.2,0.06412,5981.2,,201.19999999999982,1.064087935214035,0.3627293931850311,,
2347,Kepler-292 b,1.56,1204.4,0.03538,5456.4,,-323.60000000000036,0.9999620120681493,0.33169167168154917,,
2348,Kepler-292 c,1.742,1068.0,0.04502,5456.4,,-323.60000000000036,0.9999620120681493,0.33169167168154917,,
2349,Kepler-292 d,2.508,861.8,0.06916,5456.4,,-323.60000000000036,0.9999620120681493,0.33169167168154917,,
2350,Kepler-292 e,2.638,723.2,0.09822,5456.4,,-323.60000000000036,0.9999620120681493,0.33169167168154917,,
2351,Kepler-292 f,2.816,600.8,0.1423,5456.4,,-323.60000000000036,0.9999620120681493,0.33169167168154917,,
2352,Kepler-293 b,2.928,650.4,0.14152,5781.2,,1.199999999999818,1.038649493028084,0.3507714960006129,,
2353,Kepler-293 c,3.702,461.2,0.28224,5781.2,,1.199999999999818,1.038649493028084,0.3507714960006129,,
2354,Kepler-294 b,1.746,1140.4,0.04716,5843.2,,63.19999999999982,1.0464286006755148,0.3544712357206452,,
2355,Kepler-294 c,2.728,939.6,0.06952,5843.2,,63.19999999999982,1.0464286006755148,0.3544712357206452,,
2356,Kepler-295 b,1.486,743.2,0.09936,5611.8,,-168.19999999999982,1.0179973274576435,0.3407401343294542,,
2357,Kepler-295 c,1.276,622.4,0.14164,5611.8,,-168.19999999999982,1.0179973274576435,0.3407401343294542,,
2358,Kepler-295 d,1.73,537.0,0.19375,5619.0,,-161.0,1.018855282004785,0.34116344337956817,,
2359,Kepler-296 b,15.99571429,411.57,0.0673728571,3611.0,,-2169.0,0.8762194042939259,0.24851448549322935,,
2360,Kepler-296 c,1.81571429,477.71,0.0479214286,3611.0,,-2169.0,0.8762194042939259,0.24851448549322935,,
2361,Kepler-296 d,1.8,318.0,0.1084371429,3611.0,,-2169.0,0.8762194042939259,0.24851448549322935,,
2362,Kepler-296 e,1.26,269.0,0.1566,3626.67,,-2153.33,0.8766132101406663,0.24900346876528753,,
2363,Kepler-296 f,1.42666667,219.0,0.2364666667,3626.67,,-2153.33,0.8766132101406663,0.24900346876528753,,
2364,Kepler-297 b,3.188,564.2,0.2253,6041.2,,261.1999999999998,1.0718877807732548,0.36631977607049954,,
2365,Kepler-297 c,7.342,454.0,0.34876,6041.2,,261.1999999999998,1.0718877807732548,0.36631977607049954,,
2366,Kepler-297 d,17.584,359.8,0.5542,6041.2,,261.1999999999998,1.0718877807732548,0.36631977607049954,,
2367,Kepler-298 b,2.196,561.8,0.08176,4553.0,,-1227.0,0.9177976860531148,0.28448870662384146,,
2368,Kepler-298 c,2.288,432.8,0.1378,4553.0,,-1227.0,0.9177976860531148,0.28448870662384146,,
2369,Kepler-298 d,2.77,288.8,0.31016,4553.0,,-1227.0,0.9177976860531148,0.28448870662384146,,
2370,Kepler-299 b,1.228,1242.0,0.03986,5837.8,,57.80000000000018,1.0457468905835177,0.3541486037242896,,
2371,Kepler-299 c,2.102,933.4,0.07056,5837.8,,57.80000000000018,1.0457468905835177,0.3541486037242896,,
2372,Kepler-299 d,1.672,719.6,0.1187,5837.8,,57.80000000000018,1.0457468905835177,0.3541486037242896,,
2373,Kepler-299 e,1.708,527.0,0.22144,5837.8,,57.80000000000018,1.0457468905835177,0.3541486037242896,,
2374,Kepler-30 b,1.73,530.67,0.1844666667,5477.0,,-303.0,1.002297450764958,0.3328804903200158,,
2375,Kepler-30 c,12.966,414.4,0.29944,5480.2,,-299.8000000000002,1.0026618125322138,0.333065477857402,,
2376,Kepler-30 d,9.27,310.6,0.53288,5480.2,,-299.8000000000002,1.0026618125322138,0.333065477857402,,
